# Configuration automatically generated by WRITE_CONFIG()
connection ethernet
#connection (actual) ?
device any
#device (actual) t4
name "LJ3"
serial "440010888"
ip "192.168.1.34"
samplehz 1000.000000
settleus 1.000000
nsample 128

# Analog Inputs
aichannel 0
ailabel "Fuel Gas"
ainegative 199
airange 10.000000
airesolution 0
aicalslope 6.000000
aicalzero 0.040000
aicalunits "scfh"

aichannel 2
ailabel "Oxygen"
ainegative 199
2.020019e+00	1.522991e+00
2.020019e+00	1.522991e+00
2.020019e+00	1.522991e+00
2.020019e+00	1.522991e+00
2.020019e+00	1.522991e+00
2.020019e+00	1.522991e+00
2.020019e+00	1.522991e+00
2.020019e+00	1.522991e+00
2.020019e+00	1.522991e+00
2.020019e+00	1.502282e+00
2.020019e+00	1.522991e+00
2.020019e+00	1.522991e+00
2.020019e+00	1.522991e+00
2.020019e+00	1.522991e+00
2.020019e+00	1.522991e+00
2.020019e+00	1.522991e+00
2.020019e+00	1.522991e+00
2.020019e+00	1.522991e+00
2.020019e+00	1.522991e+00
2.020019e+00	1.522991e+00
2.020019e+00	1.522991e+00
2.020019e+00	1.522991e+00
2.020019e+00	1.522991e+00
2.020019e+00	1.522991e+00
2.020019e+00	1.522991e+00
2.020019e+00	1.522991e+00
2.020019e+00	1.522991e+00
2.020019e+00	1.522991e+00
2.020019e+00	1.522991e+00
2.020019e+00	1.522991e+00
2.020019e+00	1.522991e+00
2.020019e+00	1.522991e+00
1.999309e+00	1.522991e+00
2.020019e+00	1.522991e+00
2.020019e+00	1.522991e+00
2.020019e+00	1.522991e+00
2.020019e+00	1.522991e+00
2.020019e+00	1.522991e+00
2.020019e+00	1.522991e+00
2.020019e+00	1.522991e+00
2.020019e+00	1.522991e+00
2.020019e+00	1.522991e+00
2.020019e+00	1.522991e+00
2.020019e+00	1.522991e+00
2.020019e+00	1.522991e+00
2.020019e+00	1.522991e+00
2.020019e+00	1.522991e+00
2.020019e+00	1.522991e+00
1.999309e+00	1.522991e+00
2.020019e+00	1.522991e+00
2.020019e+00	1.522991e+00
2.020019e+00	1.522991e+00
2.020019e+00	1.522991e+00
2.020019e+00	1.522991e+00
2.020019e+00	1.522991e+00
2.020019e+00	1.522991e+00
2.020019e+00	1.522991e+00
2.020019e+00	1.522991e+00
2.020019e+00	1.522991e+00
2.020019e+00	1.522991e+00
2.020019e+00	1.522991e+00
2.020019e+00	1.522991e+00
2.020019e+00	1.522991e+00
2.020019e+00	1.522991e+00
2.020019e+00	1.522991e+00
2.020019e+00	1.522991e+00
